subject,Coherence (%),Correct (1) / Incorrect (0),RT (s),blkNum
81355,0,0,0.676,27
81355,5,1,0.518,27
81355,5,0,0.453,27
81355,5,0,7.971,27
81355,5,1,1.154,27
81355,10,1,2.555,28
81355,0,1,0.442,28
81355,40,1,0.489,28
81355,0,1,0.353,28
81355,0,0,0.484,28
81355,10,1,0.485,28
81355,5,1,0.442,28
81355,10,1,0.453,28
81355,0,1,0.434,28
81355,10,1,0.634,28
81355,5,0,0.514,28
81355,10,1,0.507,28
81355,0,1,0.437,28
81355,0,0,1.028,28
81355,0,1,0.485,28
81355,0,0,0.438,28
81355,5,1,0.468,28
81355,10,1,0.674,28
81355,10,0,0.353,28
81355,10,0,0.517,28
81355,10,0,0.782,28
81355,5,1,0.325,28
81355,5,1,0.742,28
81355,40,1,0.418,28
81355,0,1,0.433,28
81355,40,1,0.3,28
81355,10,0,0.329,28
81355,0,1,0.666,28
81355,5,0,0.326,28
81355,0,1,0.355,28
81355,5,1,0.446,28
81355,0,1,1.25,28
81355,0,1,1.712,28
81355,0,0,0.549,28
81355,10,0,1.268,28
81355,0,0,0.487,28
81355,10,0,0.45,28
81355,5,0,0.385,28
81355,40,1,0.345,28
81355,40,0,0.371,28
81355,40,1,0.508,28
81355,5,1,0.454,28
81355,40,1,0.426,28
81355,10,1,0.513,28
81355,10,0,0.689,28
81355,0,1,1.831,28
81355,0,1,0.743,28
81355,5,1,0.782,28
81355,10,1,0.386,28
81355,40,1,0.377,28
81355,10,1,0.443,28
81355,0,0,1.315,29
81355,0,1,0.358,29
81355,5,0,0.321,29
81355,5,0,0.318,29
81355,0,1,0.39,29
81355,10,0,0.504,29
81355,40,0,0.359,29
81355,10,1,0.578,29
81355,0,1,0.487,29
81355,5,0,0.374,29
81355,40,1,0.397,29
81355,0,0,1.029,29
81355,10,1,0.525,29
81355,5,1,0.645,29
81355,5,0,0.715,29
81355,5,0,0.641,29
81355,5,1,0.481,29
81355,0,0,0.586,29
81355,5,0,0.359,29
81355,10,1,0.353,29
81355,5,0,0.498,29
81355,10,0,0.345,29
81355,5,1,0.487,29
81355,5,0,0.422,29
81355,0,1,0.385,29
81355,40,1,0.409,29
81355,40,0,0.322,29
81355,5,0,0.289,29
81355,40,1,0.369,29
81355,0,0,1.066,29
81355,0,1,0.325,29
81355,5,1,0.539,29
81355,5,1,0.453,29
81355,10,0,0.42,29
81355,40,0,0.381,29
81355,0,0,0.624,29
81355,10,1,0.526,29
81355,10,1,0.549,29
81355,40,1,0.513,29
81355,10,1,0.626,29
81355,5,1,0.382,29
81355,0,1,0.41,29
81355,0,1,0.446,29
81355,0,0,0.409,29
81355,40,1,0.397,29
81355,10,0,0.568,29
81355,5,0,0.386,29
81355,40,0,0.289,29
81355,10,1,0.467,29
81355,0,0,0.619,29
81355,10,0,0.378,29
81355,40,1,0.69,30
81355,40,1,0.433,30
81355,40,1,0.492,30
81355,40,1,0.725,30
81355,40,1,0.433,30
81355,40,1,0.542,30
81355,40,1,0.538,30
81355,5,1,0.449,30
81355,0,0,0.718,30
81355,5,1,0.469,30
81355,5,1,0.958,30
81355,10,1,0.682,30
81355,10,1,0.643,30
81355,5,0,0.427,30
81355,40,1,0.573,30
81355,10,0,0.419,30
81355,10,1,0.759,30
81355,10,1,0.518,30
81355,40,1,0.487,30
81355,0,1,1.077,30
81355,10,1,0.33,30
81355,10,1,0.482,30
81355,40,1,0.582,30
81355,40,1,0.577,30
81355,40,0,0.362,30
81355,5,1,0.322,30
81355,40,1,1.174,30
81355,0,1,0.369,30
81355,10,1,0.494,30
81355,10,1,0.558,30
81355,10,1,0.511,30
81355,40,1,0.458,30
81355,10,1,0.433,30
81355,0,0,0.577,30
81355,40,1,0.491,30
81355,40,0,0.354,30
81355,10,1,0.414,30
81355,10,1,0.478,30
81355,0,0,0.536,30
81355,5,1,0.667,30
81355,0,0,0.883,30
81355,10,1,0.386,30
81355,5,1,0.365,30
81355,40,1,0.414,30
81355,10,1,0.39,30
81355,5,1,0.457,30
81355,0,1,0.567,30
81355,40,1,0.546,30
81355,0,0,0.449,30
81355,40,1,0.505,30
81355,40,1,0.331,30
81355,5,0,0.41,30
81355,40,1,0.501,30
81355,5,0,0.505,30
81355,0,0,0.586,30
81355,5,1,0.494,30
81355,5,1,0.77,30
81376,0,0,1.669,22
81376,40,1,0.457,22
81376,0,0,0.912,22
81376,0,1,0.791,22
81376,10,1,0.529,22
81376,5,1,0.76,22
81376,10,1,0.887,22
81376,5,1,0.54,22
81376,0,1,2.403,22
81376,5,0,0.613,22
81376,0,1,0.615,22
81376,40,1,0.437,22
81376,10,1,0.681,22
81376,10,1,0.509,22
81376,40,1,0.452,22
81376,0,0,0.961,22
81376,10,0,0.436,22
81376,5,1,0.507,22
81376,40,1,0.492,22
81376,0,0,1.142,22
81376,5,1,0.491,22
81376,40,1,0.422,22
81376,40,1,0.467,22
81376,0,0,1.67,22
81376,5,0,0.589,22
81376,10,1,0.665,22
81376,40,1,0.51,22
81376,40,1,0.472,22
81376,40,1,0.533,22
81376,10,1,0.469,22
81376,40,1,0.515,22
81376,5,1,0.722,22
81376,5,1,0.498,22
81376,40,1,0.426,22
81376,0,1,0.637,22
81376,0,0,0.587,22
81376,40,1,0.55,22
81376,10,1,0.487,22
81376,40,1,0.448,22
81376,5,0,1.401,22
81376,10,1,0.738,22
81376,5,1,0.465,22
81376,10,1,0.835,22
81376,10,1,0.523,22
81376,0,0,0.697,22
81376,5,0,0.329,22
81376,40,1,0.533,22
81376,5,1,3.257,22
81376,40,1,0.738,23
81376,40,1,0.466,23
81376,10,1,1.447,23
81376,40,1,0.51,23
81376,5,1,1.111,23
81376,0,0,0.834,23
81376,10,1,0.525,23
81376,5,1,0.742,23
81376,0,1,0.95,23
81376,10,1,0.582,23
81376,0,1,0.495,23
81376,10,1,0.641,23
81376,40,1,0.512,23
81376,10,1,0.47,23
81376,0,1,0.847,23
81376,0,1,1.154,23
81376,5,1,0.575,23
81376,40,1,0.455,23
81376,5,1,1.152,23
81376,10,1,0.795,23
81376,0,1,0.557,23
81376,40,1,0.513,23
81376,10,1,0.44,23
81376,0,1,0.471,23
81376,40,0,0.398,23
81376,0,0,0.626,23
81376,10,1,0.493,23
81376,0,0,0.964,23
81376,5,1,0.64,23
81376,5,1,1.063,23
81376,5,0,0.567,23
81376,5,1,0.914,23
81376,40,1,0.445,23
81376,10,1,0.69,23
81376,0,0,0.747,23
81376,10,1,0.634,23
81376,5,1,0.497,23
81376,5,1,0.49,23
81376,10,1,1.294,23
81376,0,1,0.574,23
81376,10,1,0.516,23
81376,40,1,0.424,23
81376,5,0,0.779,23
81376,40,1,0.464,23
81376,5,0,0.615,23
81376,40,1,0.507,23
81376,0,0,0.656,23
81376,5,1,1.392,23
81376,5,0,0.692,23
81376,10,1,0.711,23
81376,0,0,1.107,24
81376,10,1,0.523,24
81376,10,1,0.429,24
81376,5,0,0.972,24
81376,10,1,0.971,24
81376,40,1,0.525,24
81376,40,1,0.459,24
81376,40,1,0.441,24
81376,5,0,0.479,24
81376,10,1,0.81,24
81376,5,0,0.413,24
81376,0,1,0.929,24
81376,10,1,0.647,24
81376,0,0,1.28,24
81376,10,0,0.565,24
81376,10,1,0.524,24
81376,0,0,0.659,24
81376,10,1,0.453,24
81376,40,1,0.506,24
81376,0,0,1.031,24
81376,5,1,0.422,24
81376,5,1,0.659,24
81376,0,1,0.562,24
81376,10,1,0.543,24
81376,40,1,0.507,24
81376,10,0,0.561,24
81376,40,1,0.483,24
81376,10,0,0.45,24
81376,0,0,3.156,24
81376,5,1,0.511,24
81376,0,1,0.681,24
81376,40,1,0.491,24
81376,5,1,0.631,24
81376,40,1,0.536,24
81376,10,1,0.753,24
81376,0,0,0.44,24
81376,40,1,0.502,24
81376,40,1,0.437,24
81376,40,1,0.401,24
81376,5,1,0.92,24
81376,40,1,0.518,24
81376,5,1,0.571,24
81376,10,1,0.767,24
81376,0,1,1.17,24
81376,40,1,0.468,24
81376,5,1,0.492,24
81376,40,1,0.496,24
81376,5,1,0.57,24
81376,40,1,0.536,24
81376,40,1,0.497,24
81376,10,1,0.852,24
81376,40,1,0.63,25
81376,40,1,0.475,25
81376,0,0,0.767,25
81376,5,0,0.508,25
81376,5,0,0.607,25
81376,5,1,0.414,25
81376,5,1,0.519,25
81376,5,0,0.666,25
81376,10,1,0.435,25
81376,5,1,0.727,25
81376,5,1,0.693,25
81376,5,1,0.832,25
81376,40,1,0.459,25
81376,0,0,1.522,25
81376,10,1,0.559,25
81376,5,1,0.581,25
81376,40,1,0.534,25
81376,0,0,1.169,25
81376,40,1,0.48,25
81376,5,1,0.576,25
81376,10,1,0.61,25
81376,0,1,1.851,25
81376,5,0,1.25,25
81376,0,0,0.439,25
81376,0,0,0.433,25
81376,40,1,0.428,25
81376,40,1,0.461,25
81376,0,1,1.685,25
81376,40,1,0.469,25
81376,0,0,1.175,25
81376,10,1,0.549,25
81376,40,1,0.44,25
81376,10,0,2.06,25
81376,10,1,0.496,25
81376,10,1,0.685,25
81376,5,0,0.488,25
81376,10,1,0.449,25
81376,0,1,0.899,25
81376,40,1,0.471,25
81376,5,0,0.528,25
81376,5,1,0.465,25
81376,0,0,0.582,25
81376,10,1,0.564,25
81376,5,0,0.512,25
81376,5,1,0.494,25
81376,10,1,0.67,25
81376,5,0,0.729,25
81376,5,1,1.008,26
81376,5,0,0.522,26
81376,5,1,0.774,26
81376,40,1,0.47,26
81376,40,1,0.457,26
81376,5,1,0.911,26
81376,40,1,0.42,26
81376,5,1,0.828,26
81376,5,1,0.672,26
81376,5,1,0.601,26
81376,10,1,0.829,26
81376,40,1,0.558,26
81376,5,1,1.409,26
81376,40,1,0.622,26
81376,0,0,3.414,26
81376,0,1,0.904,26
81376,40,1,0.581,26
81376,40,1,0.436,26
81376,40,1,0.475,26
81376,0,0,0.516,26
81376,0,1,1.134,26
81376,5,1,0.729,26
81376,0,1,0.556,26
81376,5,1,0.558,26
81376,40,1,0.593,26
81376,40,1,0.433,26
81376,40,1,0.508,26
81376,10,1,0.486,26
81376,5,1,0.53,26
81376,10,1,0.549,26
81376,40,1,0.548,26
81376,40,1,0.664,26
81376,5,0,0.775,26
81376,10,1,0.748,26
81376,40,1,0.502,26
81376,10,0,0.478,26
81376,40,1,0.457,26
81376,10,0,0.818,26
81376,0,0,0.516,26
81376,10,1,0.465,26
81376,0,0,1.164,26
81376,0,0,0.509,26
81376,10,1,0.467,26
81376,0,1,0.865,26
81376,40,1,0.515,26
81376,0,0,0.445,26
81376,40,1,0.495,26
81376,10,1,0.581,26
81376,10,1,0.511,26
81376,10,1,0.629,26
81376,40,1,1.791,27
81376,10,1,0.504,27
81376,40,1,0.447,27
81376,5,1,0.501,27
81376,10,1,0.455,27
81376,40,1,0.464,27
81376,0,0,1.159,27
81376,5,1,0.717,27
81376,40,1,0.469,27
81376,40,1,0.507,27
81376,40,1,0.472,27
81376,5,1,1.441,27
81376,5,1,0.731,27
81376,40,1,0.476,27
81376,10,0,0.495,27
81376,0,1,0.426,27
81376,10,1,0.573,27
81376,5,1,0.454,27
81376,0,0,1.556,27
81376,0,1,0.524,27
81376,10,1,0.583,27
81376,10,1,1.162,27
81376,5,1,1.534,27
81376,5,1,1.528,27
81376,0,1,0.84,27
81376,5,0,0.559,27
81376,0,1,0.458,27
81376,0,1,0.491,27
81376,10,1,0.706,27
81376,40,1,0.653,27
81376,10,0,0.634,27
81376,40,1,0.445,27
81376,10,1,0.685,27
81376,5,0,0.951,27
81376,5,1,1.004,27
81376,5,1,1.11,27
81376,5,1,0.962,27
81376,10,1,0.76,27
81376,10,1,0.569,27
81376,10,1,0.816,27
81376,40,1,0.519,27
81376,5,1,0.867,27
81376,0,0,0.701,27
81376,40,1,0.608,27
81376,10,1,0.585,27
81376,0,1,1.519,27
81376,0,1,0.581,27
81376,5,0,0.777,27
81376,5,1,0.573,28
81376,40,1,0.439,28
81376,10,1,0.574,28
81376,10,1,0.45,28
81376,5,1,0.685,28
81376,0,1,1.048,28
81376,40,1,0.461,28
81376,0,1,1.485,28
81376,5,1,0.583,28
81376,40,1,0.467,28
81376,10,1,0.554,28
81376,40,1,0.47,28
81376,0,1,1.285,28
81376,10,1,0.645,28
81376,10,1,0.569,28
81376,5,0,0.929,28
81376,0,1,0.57,28
81376,40,1,0.441,28
81376,10,1,0.668,28
81376,0,0,0.602,28
81376,5,0,0.919,28
81376,5,1,0.586,28
81376,0,1,0.544,28
81376,5,1,0.788,28
81376,5,0,0.73,28
81376,40,1,0.447,28
81376,10,1,0.686,28
81376,0,0,0.873,28
81376,40,0,0.432,28
81376,0,1,0.661,28
81376,10,1,0.636,28
81376,0,0,0.599,28
81376,0,1,0.508,28
81376,10,1,0.6,28
81376,5,1,0.689,28
81376,5,1,0.717,28
81376,0,1,0.905,28
81376,10,1,0.616,28
81376,10,1,1.416,28
81376,0,0,0.96,28
81376,40,1,0.501,28
81376,0,0,0.835,28
81376,40,1,0.468,28
81376,40,1,0.518,28
81376,40,1,0.531,28
81376,40,1,0.5,28
81376,40,1,0.433,28
81376,40,1,0.504,28
81376,40,1,0.436,28
81376,5,1,1.505,28
81376,10,1,0.541,28
81376,10,0,0.922,28
81376,40,1,0.629,29
81376,0,0,0.595,29
81376,5,1,0.433,29
81376,40,1,0.488,29
81376,5,1,0.516,29
81376,10,1,0.548,29
81376,40,1,0.458,29
81376,0,0,0.732,29
81376,10,1,0.532,29
81376,10,1,0.624,29
81376,0,1,0.62,29
81376,5,0,0.486,29
81376,0,0,0.524,29
81376,10,1,0.586,29
81376,40,1,0.45,29
81376,10,1,0.429,29
81376,0,1,0.517,29
81376,40,1,0.481,29
81376,5,1,0.555,29
81376,10,1,0.606,29
81376,0,0,0.818,29
81376,5,1,1.949,29
81376,5,0,1.517,29
81376,5,1,0.501,29
81376,5,1,1.676,29
81376,0,1,0.536,29
81376,5,1,0.785,29
81376,10,1,0.631,29
81376,5,0,0.793,29
81376,10,1,0.471,29
81376,40,1,0.494,29
81376,40,1,0.503,29
81376,40,1,0.45,29
81376,0,0,0.95,29
81376,10,1,0.578,29
81376,40,1,0.474,29
81376,0,0,0.503,29
81376,10,1,0.549,29
81376,0,0,0.492,29
81376,40,1,0.432,29
81376,40,1,0.47,29
81376,0,1,0.76,29
81376,10,0,0.564,29
81376,10,1,0.411,29
81376,40,1,0.587,29
81376,40,1,0.493,29
81376,5,1,1.431,29
81376,40,1,0.496,29
81376,5,1,0.78,29
81376,0,1,1.504,29
81376,10,0,0.868,29
81376,40,1,0.562,30
81376,10,1,0.696,30
81376,10,1,0.462,30
81376,10,0,0.666,30
81376,5,1,0.402,30
81376,5,0,0.981,30
81376,0,0,1.688,30
81376,0,0,1.793,30
81376,40,1,0.431,30
81376,5,1,0.667,30
81376,40,1,0.461,30
81376,10,1,0.661,30
81376,0,1,0.495,30
81376,5,0,0.821,30
81376,0,1,1.675,30
81376,0,1,1.459,30
81376,10,1,0.625,30
81376,0,1,1.323,30
81376,5,1,0.701,30
81376,0,1,0.829,30
81376,40,1,0.525,30
81376,0,1,1.259,30
81376,40,1,0.538,30
81376,40,1,0.519,30
81376,0,0,0.663,30
81376,5,0,0.73,30
81376,5,0,1.218,30
81376,0,1,0.953,30
81376,5,1,2.291,30
81376,0,1,1.173,30
81376,40,1,0.521,30
81376,10,1,1.005,30
81376,0,1,0.652,30
81376,5,1,0.622,30
81376,5,0,0.649,30
81376,10,0,0.503,30
81376,40,1,0.738,30
81376,5,1,1.912,30
81376,40,1,0.63,30
81376,40,1,0.541,30
81376,0,1,1.516,30
81376,5,0,0.875,30
81406,5,1,1.37,22
81406,10,1,0.866,22
81406,40,1,0.515,22
81406,10,1,0.505,22
81406,10,1,0.948,22
81406,10,1,0.512,22
81406,40,1,0.575,22
81406,0,0,1.121,22
81406,5,1,1.004,22
81406,5,1,0.782,22
81406,0,1,0.844,22
81406,40,1,0.519,22
81406,5,1,0.796,22
81406,0,1,1.572,22
81406,0,1,2.015,22
81406,0,1,1.841,22
81406,10,1,0.934,22
81406,40,1,0.538,22
81406,40,1,0.517,22
81406,5,1,0.843,22
81406,40,1,0.577,22
81406,0,1,2.368,22
81406,5,1,0.735,22
81406,10,1,0.635,22
81406,10,1,0.604,22
81406,40,1,0.546,22
81406,40,1,0.639,22
81406,0,1,0.888,22
81406,10,1,0.747,22
81406,5,1,0.715,22
81406,0,0,1.271,22
81406,0,0,1.276,22
81406,0,0,2.777,22
81406,5,1,0.627,22
81406,40,1,0.534,22
81406,0,1,1.352,22
81406,5,1,1.008,22
81406,0,0,1.599,22
81406,40,1,0.618,22
81406,0,1,1.741,22
81406,40,1,0.595,22
81406,5,1,0.92,22
81406,0,0,1.708,23
81406,5,1,0.542,23
81406,0,0,2.054,23
81406,0,0,2.084,23
81406,40,1,0.595,23
81406,40,1,0.568,23
81406,10,1,0.646,23
81406,40,1,0.509,23
81406,5,1,1.59,23
81406,40,1,0.533,23
81406,40,1,0.535,23
81406,5,1,0.906,23
81406,40,1,0.54,23
81406,0,1,0.888,23
81406,0,0,1.492,23
81406,40,1,0.532,23
81406,0,0,1.443,23
81406,10,1,0.576,23
81406,5,1,0.651,23
81406,0,1,2.571,23
81406,0,1,2.181,23
81406,0,0,2.224,23
81406,5,0,2.803,23
81406,40,1,0.607,23
81406,40,1,0.48,23
81406,10,1,0.631,23
81406,40,1,0.499,23
81406,0,0,1.333,23
81406,0,0,1.201,23
81406,10,1,0.581,23
81406,10,1,0.714,23
81406,40,1,0.509,23
81406,0,1,1.826,23
81406,10,1,1.125,23
81406,10,1,1.112,23
81406,0,0,1.58,23
81406,10,1,1.018,23
81406,5,1,0.97,24
81406,10,1,0.577,24
81406,0,0,0.507,24
81406,40,1,0.432,24
81406,0,1,1.512,24
81406,5,1,0.73,24
81406,10,1,0.629,24
81406,10,1,0.613,24
81406,0,0,1.279,24
81406,40,1,0.488,24
81406,10,1,0.633,24
81406,5,1,1.633,24
81406,10,1,0.743,24
81406,5,1,0.629,24
81406,10,1,0.754,24
81406,5,1,0.668,24
81406,40,1,0.643,24
81406,0,1,1.575,24
81406,40,1,0.555,24
81406,10,1,0.544,24
81406,0,1,1.688,24
81406,10,1,0.998,24
81406,0,0,0.95,24
81406,40,1,0.479,24
81406,0,1,2.051,24
81406,5,1,0.874,24
81406,10,1,0.774,24
81406,40,1,0.695,24
81406,10,1,0.611,24
81406,10,1,0.508,24
81406,5,1,0.551,24
81406,0,1,1.453,24
81406,40,1,0.588,24
81406,0,0,2.07,24
81406,5,0,2.252,24
81406,5,1,0.612,24
81406,0,1,0.952,24
81406,0,0,1.306,24
81406,0,1,1.523,24
81406,10,1,0.838,24
81406,10,1,0.666,24
81406,10,1,0.757,24
81406,40,1,0.603,24
81406,0,0,1.78,25
81406,5,0,0.587,25
81406,5,1,0.558,25
81406,0,0,1.84,25
81406,0,1,2.207,25
81406,10,1,0.774,25
81406,10,1,0.715,25
81406,40,1,0.535,25
81406,10,1,0.501,25
81406,40,1,0.522,25
81406,5,1,1.141,25
81406,40,1,0.485,25
81406,40,1,0.578,25
81406,40,1,0.536,25
81406,0,0,1.243,25
81406,0,1,1,25
81406,0,1,1.528,25
81406,10,1,0.923,25
81406,40,1,0.59,25
81406,5,1,0.976,25
81406,5,0,1.217,25
81406,10,1,0.706,25
81406,5,1,0.857,25
81406,0,0,1.794,25
81406,40,1,0.519,25
81406,40,1,0.547,25
81406,40,1,0.783,25
81406,5,0,0.448,25
81406,0,1,0.916,25
81406,10,1,0.75,25
81406,0,0,1.238,25
81406,5,1,0.894,25
81406,40,1,0.596,25
81406,10,1,0.574,25
81406,5,1,0.729,25
81406,40,1,0.56,25
81406,5,1,0.915,25
81406,40,1,0.485,25
81406,0,0,1.651,25
81406,10,1,1.915,25
81406,0,0,1.092,25
81406,5,1,0.767,25
81406,40,1,0.742,26
81406,5,1,0.75,26
81406,5,1,0.696,26
81406,0,0,0.684,26
81406,10,1,0.549,26
81406,5,1,0.651,26
81406,10,1,0.658,26
81406,5,1,0.624,26
81406,0,1,1.066,26
81406,0,1,0.865,26
81406,0,1,0.931,26
81406,5,1,1.035,26
81406,5,1,0.928,26
81406,40,1,0.638,26
81406,5,1,0.683,26
81406,0,0,0.989,26
81406,0,0,1.947,26
81406,0,0,1.037,26
81406,40,1,0.614,26
81406,0,0,1.043,26
81406,10,1,0.852,26
81406,40,1,0.64,26
81406,5,1,1.707,26
81406,10,1,0.866,26
81406,10,1,0.642,26
81406,0,1,1.582,26
81406,40,1,0.668,26
81406,10,1,0.896,26
81406,10,1,1.783,26
81406,40,1,0.676,26
81406,5,1,1.23,26
81406,0,0,1.748,26
81406,5,1,0.686,26
81406,0,1,1.215,26
81406,10,1,0.884,26
81406,40,1,0.727,26
81406,5,1,0.89,26
81406,0,0,2.19,26
81406,10,1,0.566,26
81406,10,1,0.686,26
81406,0,1,1.251,26
81406,10,1,0.605,26
81406,5,1,1.266,27
81406,5,1,0.939,27
81406,5,1,1.002,27
81406,10,1,0.612,27
81406,40,1,0.591,27
81406,10,1,0.929,27
81406,0,0,1.023,27
81406,10,1,0.689,27
81406,40,1,0.509,27
81406,0,1,1.258,27
81406,40,1,0.591,27
81406,10,1,0.665,27
81406,5,1,1.579,27
81406,40,1,0.562,27
81406,10,1,0.827,27
81406,5,1,1.021,27
81406,5,1,0.817,27
81406,0,0,1.19,27
81406,40,1,0.564,27
81406,0,0,1.302,27
81406,10,1,0.865,27
81406,10,1,0.698,27
81406,40,1,0.719,27
81406,5,0,1.544,27
81406,0,1,1,27
81406,40,1,0.543,27
81406,0,1,0.768,27
81406,5,1,1.083,27
81406,5,1,1.424,27
81406,5,1,1.69,27
81406,40,1,0.688,27
81406,0,0,0.97,27
81406,40,1,0.668,27
81406,0,0,1.017,27
81406,0,0,2.315,27
81406,40,1,0.5,27
81406,40,1,0.655,27
81406,0,1,1.268,27
81406,5,0,0.997,27
81406,40,1,0.533,27
81406,5,1,0.864,27
81406,40,1,0.572,27
81406,0,1,2.108,28
81406,0,1,0.739,28
81406,5,0,1.08,28
81406,40,1,0.527,28
81406,40,1,0.595,28
81406,10,0,1.516,28
81406,40,1,0.571,28
81406,40,1,0.441,28
81406,40,1,0.59,28
81406,40,1,0.485,28
81406,10,1,0.514,28
81406,5,1,0.911,28
81406,10,1,0.685,28
81406,40,1,0.52,28
81406,5,1,0.873,28
81406,5,0,1.577,28
81406,10,1,0.624,28
81406,10,1,0.82,28
81406,10,1,0.823,28
81406,5,1,0.731,28
81406,0,0,0.622,28
81406,40,1,0.516,28
81406,5,1,0.895,28
81406,0,0,1.384,28
81406,5,0,1.767,28
81406,5,1,1.022,28
81406,0,0,2.052,28
81406,5,1,1.765,28
81406,40,1,0.584,28
81406,5,1,0.867,28
81406,10,1,1.053,28
81406,10,1,0.69,28
81406,40,1,0.504,28
81406,10,1,0.584,28
81406,10,1,1.084,28
81406,5,1,1.307,28
81406,40,1,0.61,28
81406,10,0,1.095,28
81406,40,1,0.611,28
81406,40,1,0.546,28
81406,0,0,0.87,28
81406,40,1,0.613,28
81406,0,1,1.072,28
81406,40,1,0.538,29
81406,0,0,0.796,29
81406,5,1,0.744,29
81406,0,0,1.068,29
81406,10,1,0.879,29
81406,40,1,0.589,29
81406,10,1,0.801,29
81406,0,0,1.17,29
81406,10,0,0.378,29
81406,5,1,1.043,29
81406,10,1,0.705,29
81406,5,0,0.739,29
81406,5,1,1.09,29
81406,40,1,0.616,29
81406,0,1,1.142,29
81406,0,1,2.16,29
81406,5,1,1.178,29
81406,0,1,1.307,29
81406,10,1,0.707,29
81406,40,1,0.551,29
81406,5,0,2.964,29
81406,40,1,0.631,29
81406,0,1,2.262,29
81406,10,1,1.35,29
81406,40,1,0.517,29
81406,0,0,1.051,29
81406,10,1,0.789,29
81406,5,1,1.117,29
81406,0,0,1.325,29
81406,5,1,0.584,29
81406,10,1,0.745,29
81406,40,1,0.616,29
81406,10,1,0.818,29
81406,0,1,0.843,29
81406,10,1,0.775,29
81406,0,0,0.972,29
81406,40,1,0.487,29
81406,40,1,0.514,29
81406,40,1,0.508,29
81406,5,1,1.772,29
81406,0,1,2.129,29
81406,5,1,0.841,30
81406,0,0,0.769,30
81406,10,1,0.692,30
81406,5,1,0.676,30
81406,10,1,0.679,30
81406,10,1,0.708,30
81406,10,1,0.753,30
81406,5,1,1.275,30
81406,0,1,1.264,30
81406,40,1,0.577,30
81406,0,0,1.058,30
81406,5,1,0.676,30
81406,40,1,0.533,30
81406,0,0,0.748,30
81406,5,1,0.851,30
81406,0,0,1.052,30
81406,40,1,0.529,30
81406,5,1,1.14,30
81406,5,0,1.272,30
81406,40,1,0.485,30
81406,40,1,0.55,30
81406,5,1,0.756,30
81406,10,1,0.972,30
81406,5,0,3.77,30
81406,40,1,0.541,30
81406,0,0,1.013,30
81406,40,1,0.491,30
81406,10,1,0.646,30
81406,40,1,0.608,30
81406,5,1,0.796,30
81406,0,1,2.134,30
81406,0,1,0.762,30
81406,10,1,0.686,30
81406,10,1,0.845,30
81406,10,1,0.601,30
81406,5,1,0.683,30
81406,40,1,0.519,30
81406,10,1,0.641,30
81406,10,1,0.536,30
81406,0,0,0.627,30
81406,5,1,0.654,30
81406,40,1,0.484,30
81406,40,1,0.523,30
81406,10,1,0.754,30
81406,10,1,0.59,30
81406,10,1,0.629,30
81478,0,0,1.555,22
81478,10,0,0.476,22
81478,10,0,0.457,22
81478,0,1,0.638,22
81478,10,1,0.561,22
81478,0,0,0.493,22
81478,10,1,0.559,22
81478,10,1,0.58,22
81478,40,1,0.545,22
81478,5,1,0.486,22
81478,5,0,0.557,22
81478,0,1,1.093,22
81478,10,1,0.664,22
81478,5,1,0.82,22
81478,40,1,0.727,22
81478,10,1,0.963,22
81478,10,1,0.967,22
81478,5,1,0.846,22
81478,40,1,0.565,22
81478,0,1,0.867,22
81478,5,1,0.53,22
81478,40,1,0.544,22
81478,5,0,0.669,22
81478,0,0,0.677,22
81478,40,1,0.504,22
81478,40,1,0.5,22
81478,40,1,0.421,22
81478,10,0,0.363,22
81478,0,0,0.343,22
81478,5,0,0.474,22
81478,0,1,0.53,22
81478,10,1,0.771,22
81478,40,0,0.456,22
81478,40,1,0.453,22
81478,5,0,0.665,22
81478,0,0,0.445,22
81478,5,0,0.4,22
81478,40,0,0.366,22
81478,5,1,1.107,22
81478,10,1,0.582,22
81478,40,1,0.452,22
81478,10,1,0.647,22
81478,0,1,0.545,22
81478,40,1,0.455,22
81478,0,1,0.406,22
81478,0,0,0.476,22
81478,40,1,0.447,22
81478,5,1,0.416,22
81478,40,1,0.41,22
81478,40,1,0.371,22
81478,10,1,0.458,22
81478,5,1,0.434,22
81478,40,1,0.513,22
81478,5,1,0.652,23
81478,10,1,0.425,23
81478,5,0,0.5,23
81478,5,0,0.75,23
81478,5,1,0.981,23
81478,40,1,0.638,23
81478,10,1,0.52,23
81478,40,1,1.587,23
81478,5,1,0.498,23
81478,10,1,0.427,23
81478,0,0,0.725,23
81478,0,1,0.436,23
81478,40,1,0.448,23
81478,0,1,0.449,23
81478,10,1,0.444,23
81478,0,0,0.426,23
81478,40,0,0.426,23
81478,0,1,0.791,23
81478,5,1,0.681,23
81478,40,1,0.636,23
81478,5,1,0.448,23
81478,10,1,0.374,23
81478,0,1,0.443,23
81478,0,0,0.499,23
81478,5,1,1.044,23
81478,10,0,0.443,23
81478,10,1,0.526,23
81478,10,1,1.736,23
81478,10,1,0.487,23
81478,5,1,0.582,23
81478,40,1,0.508,23
81478,5,1,0.412,23
81478,5,0,0.48,23
81478,40,1,0.655,23
81478,0,0,0.488,23
81478,5,1,0.839,23
81478,40,1,0.405,23
81478,40,1,0.421,23
81478,40,1,0.611,23
81478,40,1,0.375,23
