subject,Coherence (%),Correct (1) / Incorrect (0),RT (s)
81211,10,1,1.386
81211,5,0,3.582
81211,0,1,4.106
81211,0,1,0.973
81211,40,1,0.755
81211,0,1,0.869
81211,40,1,0.693
81211,0,1,0.868
81211,0,0,0.756
81211,10,1,0.43
81211,5,0,0.718
81211,5,0,1.314
81211,5,0,0.521
81211,0,1,0.505
81211,0,1,1.604
81211,0,1,1.013
81211,0,1,1.239
81211,5,1,1.304
81211,10,0,1.114
81211,10,1,0.904
81211,5,1,1.125
81211,40,1,1.317
81211,5,1,1.569
81211,5,1,1.912
81211,10,1,1.099
81211,0,0,1.31
81211,10,1,1.766
81211,5,1,4.805
81211,10,1,1.432
81211,40,1,0.787
81211,10,1,1.924
81211,5,1,1.287
81211,5,0,2.03
81211,10,1,2.009
81211,0,1,0.986
81211,5,1,1.426
81211,0,0,1.467
81211,10,1,0.674
81211,5,1,0.973
81211,0,1,0.662
81211,5,1,1.286
81211,40,1,0.689
81211,40,1,0.693
81211,5,0,1.049
81211,5,0,0.373
81211,10,1,0.758
81211,40,1,0.997
81211,10,1,1.19
81211,5,1,0.957
81211,40,1,0.98
81211,40,1,0.693
81211,5,1,2.183
81211,0,1,2.632
81211,10,1,2.447
81211,5,0,2.662
81211,40,1,0.749
81211,0,1,1.021
81211,10,0,1.439
81211,40,1,0.691
81211,40,1,0.678
81211,10,1,1.01
81211,40,1,0.802
81211,5,0,6.162
81211,0,0,1.385
81211,0,1,0.931
81211,0,1,1.539
81211,10,0,2.071
81211,5,1,1.142
81211,5,0,1.493
81211,40,1,0.817
81211,5,1,0.965
81211,0,0,0.941
81211,5,0,1.103
81211,5,0,0.574
81211,40,1,0.85
81211,0,0,1.569
81211,5,0,0.788
81211,0,1,0.471
81211,5,0,1.066
81211,5,0,0.777
81211,10,1,0.659
81211,10,1,0.749
81211,10,1,0.932
81211,0,0,0.995
81211,5,0,0.926
81211,0,1,0.525
81211,5,1,1.635
81211,40,1,0.906
81211,10,1,1.029
81211,5,1,0.953
81211,10,1,0.924
81211,0,0,1.386
81211,0,0,1.086
81211,5,0,0.492
81211,5,1,0.999
81211,40,1,0.959
81211,0,1,1.038
81211,10,1,1.026
81211,10,1,1.154
81211,10,1,0.85
81211,10,0,1.828
81211,0,0,1.104
81211,0,0,0.784
81211,0,1,0.795
81211,10,1,0.988
81211,40,1,3.23
81211,0,0,1.142
81211,5,0,0.831
81211,0,1,0.89
81211,10,1,0.96
81211,10,0,1.564
81211,0,1,0.704
81211,40,1,0.731
81211,5,1,0.831
81211,10,1,0.778
81211,0,0,0.755
81211,0,1,1.017
81211,10,1,0.977
81211,5,1,0.656
81211,5,0,1.056
81211,10,0,0.663
81211,5,0,0.429
81211,10,1,0.496
81211,0,0,0.921
81211,5,0,0.468
81211,40,1,0.73
81211,0,1,1.214
81211,10,0,1.038
81211,5,1,0.723
81211,0,0,0.896
81211,5,1,0.728
81211,40,1,0.731
81211,5,1,1.066
81211,0,0,1.015
81211,10,1,0.733
81211,40,1,0.949
81211,5,1,3.237
81211,40,1,0.884
81211,0,0,1.223
81211,0,1,0.585
81211,40,1,0.682
81211,5,1,1.123
81211,5,0,1.302
81211,40,1,0.99
81211,10,1,0.886
81211,0,1,0.705
81211,5,1,0.829
81211,5,1,1.678
81211,0,1,0.928
81211,10,0,0.839
81211,40,1,0.524
81211,40,1,0.662
81211,40,1,0.591
81211,40,1,0.705
81211,5,0,1.086
81211,10,1,0.989
81211,10,1,1.77
81211,10,1,1.024
81211,5,1,1.136
81211,10,1,0.967
81211,40,1,0.71
81211,0,0,0.797
81211,0,1,0.713
81211,5,1,0.806
81211,0,1,0.899
81211,10,1,1.043
81211,0,0,1.179
81211,10,1,0.676
81211,0,0,0.705
81211,40,1,0.593
81211,5,1,0.884
81211,5,1,0.733
81211,0,0,1.009
81211,10,1,1.047
81211,5,1,1.051
81211,10,1,1.013
81211,40,1,0.796
81211,10,1,0.87
81211,40,1,0.887
81211,5,1,1.023
81211,10,0,1.206
81211,0,0,1.189
81211,0,1,3.1
81211,0,1,0.959
81211,5,0,1.675
81211,0,0,1.313
81211,10,1,1.065
81211,10,1,0.772
81211,10,1,0.9
81211,0,1,0.976
81211,40,1,0.67
81211,0,0,0.835
81211,5,1,0.821
81211,5,0,0.888
81211,5,0,0.472
81211,0,0,0.668
81211,10,0,0.644
81211,10,1,0.829
81211,40,1,0.897
81211,0,1,1.381
81211,10,1,0.917
81211,5,0,0.914
81211,40,1,0.775
81211,5,1,0.822
81211,10,0,0.806
81211,0,0,0.987
81211,40,1,0.55
81211,10,1,0.629
81211,40,1,0.705
81211,40,1,0.617
81211,0,0,0.966
81211,5,1,1.044
81211,40,1,0.678
81211,0,1,0.905
81211,10,1,0.781
81211,5,0,1.068
81211,10,1,0.432
81211,10,0,0.9
81211,0,0,0.69
81211,10,0,0.605
81211,0,0,0.621
81211,5,1,0.754
81211,40,1,0.735
81211,40,1,0.649
81211,10,1,0.655
81211,0,0,0.802
81211,10,0,1.045
81211,5,1,0.787
81211,40,1,0.73
81211,10,0,2.342
81211,40,1,1.37
81211,10,1,0.879
81211,5,1,0.709
81211,0,0,0.753
81211,5,0,1.067
81211,40,1,0.625
81211,10,1,1.284
81211,40,1,0.75
81211,5,1,2.306
81211,10,1,1.901
81211,5,0,1.161
81211,40,1,0.738
81211,40,1,0.721
81211,0,1,8.415
81211,10,1,4.237
81211,5,1,1.511
81211,40,1,0.75
81211,5,1,4.883
81211,40,1,1.628
81211,5,1,1.729
81211,10,1,1.975
81211,5,0,1.623
81211,10,1,0.682
81211,0,0,2.213
81211,0,1,0.431
81211,40,1,1.433
81211,10,1,1.91
81211,10,1,0.934
81211,5,1,2.07
81211,0,1,1.245
81211,40,1,1.802
81211,10,1,0.864
81211,10,1,2.057
81211,40,1,0.699
81211,5,0,1.559
81211,0,1,2.275
81211,40,1,1.47
81211,0,1,1.646
81211,40,1,0.721
81211,10,1,0.758
81211,10,1,1.268
81211,5,0,1.775
81211,10,1,0.947
81211,5,1,1.455
81211,0,1,1.687
81211,0,1,1.298
81211,0,0,1.699
81211,0,0,0.492
81211,40,1,1.491
81211,5,0,0.919
81211,5,1,3.578
81211,10,1,5.825
81211,10,0,2.326
81211,10,1,0.634
81211,5,0,1.689
81211,5,0,0.717
81211,5,0,0.645
81211,5,0,1.467
81211,5,0,0.795
81211,0,0,2.66
81211,0,1,1.226
81211,40,1,0.837
81211,5,1,0.982
81211,0,0,0.671
81211,0,1,1.573
81211,10,0,0.802
81211,40,1,2.079
81211,0,1,0.858
81211,5,0,0.858
81211,5,0,0.873
81211,0,1,0.481
81211,5,0,0.78
81211,0,1,1.073
81211,0,0,0.971
81211,10,0,1.478
81211,0,0,1.223
81211,0,0,2.001
81211,10,1,0.554
81211,40,1,0.689
81211,10,0,1.293
81211,10,1,1.724
81211,0,0,0.911
81211,10,1,2.098
81211,10,0,0.837
81211,0,1,2.198
81211,40,1,1.845
81211,10,0,1.495
81211,10,1,1.564
81211,10,1,1.29
81211,10,1,1.702
81211,40,1,1.223
81211,40,1,1.398
81211,40,1,1.24
81211,40,1,0.69
81211,5,1,1.351
81211,40,1,1.466
81211,0,1,1.845
81211,40,1,1.561
81211,5,1,1.557
81211,5,1,2.01
81211,10,1,1.442
81211,5,0,1.154
81211,5,1,1.84
81211,10,1,1.335
81211,5,1,1.592
81211,40,1,0.722
81211,0,1,2.959
81211,0,0,1.261
81211,10,1,1.481
81211,40,1,1.365
81211,0,0,1.675
81211,10,1,0.779
81211,10,0,1.06
81211,5,1,0.898
81211,40,1,1.342
81211,0,1,1.304
81211,5,0,0.461
81211,5,0,0.387
81211,5,1,0.38
81211,5,0,0.388
81211,10,0,2.713
81211,5,1,2.118
81211,5,1,2.088
81211,10,1,1.072
81211,10,1,1.108
81211,5,1,0.967
81211,40,1,0.762
81211,5,1,0.803
81211,5,0,0.762
81211,40,1,0.415
81211,40,1,0.577
81211,0,1,0.735
81211,40,1,0.582
81211,40,1,0.63
81211,5,0,0.671
81211,0,0,0.478
81211,5,1,0.765
81211,0,1,0.695
81211,0,0,0.677
81211,0,0,0.387
81211,10,1,0.346
81211,10,1,0.951
81211,5,1,0.723
81211,40,1,0.801
81211,0,0,1.321
81211,10,0,0.403
81211,10,0,0.511
81211,0,1,0.577
81211,5,1,0.759
81211,10,1,0.756
81211,5,0,0.978
81211,0,0,0.63
81211,5,1,0.483
81211,0,1,0.926
81211,40,1,0.968
81211,5,1,0.753
81211,5,1,0.876
81211,5,1,0.717
81211,40,1,0.836
81211,40,1,0.572
81211,10,1,0.651
81211,5,1,0.594
81211,0,1,0.524
81211,0,1,0.595
81211,10,0,0.496
81211,5,0,0.404
81211,10,0,0.381
81211,10,1,0.558
81211,10,1,0.725
81211,0,0,0.818
81211,0,1,0.454
81211,5,1,0.573
81211,10,1,0.672
81211,0,0,0.563
81211,0,1,0.455
81211,10,1,0.539
81211,0,0,0.815
81211,0,1,0.77
81211,40,1,0.723
81211,5,1,0.713
81211,10,1,0.885
81211,0,1,0.925
81211,0,0,0.572
81211,0,1,0.49
81211,40,1,0.654
81211,0,0,0.857
81211,0,0,0.458
81211,5,0,0.39
81211,10,0,0.442
81211,5,1,0.472
81211,5,0,0.885
81211,10,1,0.339
81211,5,1,0.769
81211,5,1,0.92
81211,40,1,0.764
81211,10,1,0.834
81211,40,1,0.651
81211,0,1,0.915
81211,5,1,0.821
81211,0,1,0.79
81211,0,0,0.694
81211,0,0,0.406
81211,10,0,0.536
81211,40,0,0.405
81211,10,0,0.271
81211,0,1,0.914
81211,40,1,0.751
81211,40,1,0.686
81211,5,1,0.649
81211,40,1,0.592
81211,10,0,0.826
81211,10,1,0.482
81211,40,1,0.692
81211,5,0,0.768
81211,40,1,0.615
81211,40,1,0.628
81211,0,1,0.955
81211,40,1,0.718
81211,5,0,0.846
81211,40,1,0.689
81211,40,1,0.588
81211,0,0,1.187
81211,40,1,0.774
81211,10,1,0.722
81211,0,1,0.812
81211,5,1,0.729
81211,0,0,0.81
81211,40,1,0.637
81211,10,1,0.846
81211,0,1,0.748
81211,5,0,0.711
81211,5,1,0.815
81211,10,0,0.82
81211,40,0,0.459
81211,10,0,0.29
81211,10,0,0.265
81211,40,0,0.396
81211,40,0,0.395
81211,5,0,0.399
81211,40,0,0.38
81211,40,1,0.655
81211,10,1,0.584
81211,40,1,0.71
81211,40,1,0.539
81211,5,1,0.722
81211,40,1,0.614
81211,10,1,0.728
81211,0,1,0.662
81211,5,0,0.664
81211,0,1,0.616
81211,10,0,0.649
81211,40,0,0.402
81211,5,1,0.806
81211,10,0,1.171
81211,0,0,0.308
81211,10,0,1.207
81211,5,1,0.711
81211,40,1,0.81
81211,10,1,0.683
81211,40,1,0.687
81211,10,1,0.821
81211,40,1,0.657
81211,0,1,0.717
81211,0,0,0.8
81211,40,1,0.57
81211,5,0,0.692
81211,5,0,0.459
81211,40,1,0.706
81211,40,1,0.582
81211,5,1,0.71
81211,10,1,0.739
81211,0,1,0.786
81211,0,0,0.669
81211,40,1,0.712
81211,10,1,0.666
81211,10,0,0.671
81211,0,1,0.627
81211,40,1,0.651
81211,0,0,0.629
81211,40,1,0.577
81211,5,0,0.84
81211,0,1,0.53
81211,5,0,2.164
81211,10,1,0.479
81211,10,1,1.209
81211,5,0,0.882
81211,10,0,0.865
81211,5,1,1.134
81211,40,1,0.772
81211,40,1,0.72
81211,40,1,0.649
81211,10,1,1.724
81211,0,1,0.807
81211,0,1,0.742
81211,40,1,0.541
81211,0,0,1.002
81211,10,1,0.815
81211,40,1,1.018
81211,0,1,0.95
81211,10,0,0.817
81211,0,1,0.63
81211,5,1,0.794
81211,40,1,0.835
81211,5,0,0.878
81211,40,0,0.512
81211,0,0,0.716
81211,40,1,0.757
81211,40,1,0.7
81211,5,1,1.208
81211,40,1,0.79
81211,40,1,2.497
81211,10,1,1.299
81211,5,0,1.614
81211,10,1,1.897
81211,0,0,1.851
81211,5,1,1.528
81211,40,1,0.919
81211,5,1,1.291
81211,5,1,0.933
81211,0,1,0.946
81211,5,1,0.961
81211,0,1,0.896
81211,10,1,0.984
81211,10,1,0.883
81211,0,1,2.11
81211,0,0,0.814
81211,0,0,1.46
81211,10,1,0.472
81211,10,0,1.045
81211,0,0,1.441
81211,5,0,0.928
81211,5,1,0.936
81211,0,0,1.377
81211,0,0,1.513
81211,10,1,1.025
81211,10,1,0.906
81211,0,1,0.752
81211,40,1,0.639
81211,0,0,0.75
81211,40,1,0.571
81211,0,1,0.811
81211,10,1,0.963
81211,0,0,0.757
81211,40,1,0.496
81211,0,1,0.933
81211,0,0,0.641
81211,5,1,0.45
81211,0,1,0.668
81211,40,1,0.674
81211,40,1,0.64
81211,40,1,0.709
81211,40,1,0.662
81211,10,1,0.696
81211,40,1,0.637
81211,5,1,0.94
81211,5,0,0.747
81211,40,1,0.674
81211,5,1,1.077
81211,5,0,0.792
81211,40,1,0.436
81211,10,0,0.91
81211,40,1,0.373
81211,5,1,0.757
81211,40,1,0.738
81211,40,1,0.806
81211,40,1,0.663
81211,40,1,0.61
81211,5,1,2.753
81211,40,1,0.765
81211,10,1,0.846
81211,40,1,0.695
81211,0,1,1.066
81211,5,1,0.981
81211,40,1,0.734
81211,40,1,0.665
81211,10,1,2.132
81211,40,1,0.613
81211,0,0,0.968
81211,0,0,3.596
81211,10,1,1.319
81211,10,1,0.798
81211,10,1,0.736
81211,0,0,0.837
81211,0,1,1.005
81211,5,0,0.932
81211,40,1,0.608
81211,0,0,0.84
81211,5,1,0.823
81211,0,1,0.783
81211,5,1,1.08
81211,10,0,1.067
81211,40,1,0.694
81211,0,0,0.853
81211,5,0,0.61
81211,10,1,0.488
81211,0,1,0.92
81211,5,1,1.09
81211,5,1,1.668
81211,0,1,1.016
81211,0,0,0.786
81211,40,1,0.667
81211,10,1,0.916
81211,10,1,0.702
81211,40,1,0.582
81211,10,1,0.614
81211,0,0,0.765
81211,0,0,0.764
81211,10,1,1.422
81211,5,0,0.752
81211,5,0,0.825
81211,0,0,0.564
81211,5,0,0.516
81211,0,1,0.642
81211,40,1,0.703
81211,10,1,0.954
81211,40,1,0.794
81211,5,0,0.858
81211,5,0,0.452
81211,40,1,0.827
81211,5,1,0.741
81211,5,1,0.721
81211,40,1,0.59
81211,40,1,0.715
81211,10,0,0.987
81211,5,1,0.543
81211,0,0,0.686
81211,0,1,0.515
81211,0,0,0.8
81211,40,0,0.449
81211,0,0,0.748
81211,0,1,0.823
81211,0,0,1.047
81211,5,0,0.602
81211,10,1,0.922
81211,10,1,1.065
81211,5,1,0.818
81211,10,0,1.293
81211,5,0,0.779
81211,40,1,0.471
81211,5,1,0.994
81211,0,0,0.815
81211,40,1,0.525
81211,40,1,0.693
81211,5,1,0.853
81211,10,1,1.007
81211,40,1,0.722
81211,5,1,0.812
81211,40,1,0.693
81211,5,1,0.943
81211,0,0,0.798
81211,40,1,0.431
81211,40,1,0.606
81211,40,1,0.622
81211,40,1,0.638
81211,0,0,0.881
81211,0,1,0.648
81211,10,0,0.594
81211,40,1,0.768
81211,0,0,0.902
81211,0,0,0.605
81211,5,0,0.553
81211,40,1,0.929
81211,0,1,1.39
81211,10,1,0.79
81211,10,1,0.741
81211,0,1,0.677
81211,0,0,0.671
81211,5,0,0.434
81211,5,1,0.771
81211,40,1,0.651
81211,5,0,0.834
81211,0,0,0.418
81211,0,1,0.742
81211,5,0,0.665
81211,0,1,0.353
81211,0,1,0.888
81211,10,1,0.652
81211,5,1,0.663
81211,40,1,0.794
81211,40,1,0.55
81211,10,1,0.766
81211,5,1,0.832
81211,0,0,0.871
81211,0,0,0.89
81211,0,0,0.697
81211,10,1,0.37
81211,40,1,0.753
81211,10,1,1.071
81211,0,1,0.723
81211,0,0,0.775
81211,0,1,0.497
81211,0,1,0.774
81211,10,0,0.883
81211,10,0,0.43
81211,5,0,0.937
81211,10,1,0.773
81211,5,0,0.778
81211,0,1,0.364
81211,0,1,0.443
81211,10,1,1.458
81211,0,0,0.623
81211,0,0,0.457
81211,10,1,0.355
81211,0,0,0.602
81211,0,1,0.609
81211,0,0,0.622
81211,0,0,0.907
81211,0,0,0.855
81211,40,1,0.801
81211,10,1,0.994
81211,40,1,0.779
81211,5,1,0.883
81211,10,0,0.862
81211,5,1,1.086
81211,10,1,1.601
81211,40,1,0.745
81211,10,1,0.716
81211,0,0,0.64
81211,0,1,0.51
81211,0,0,0.474
81211,0,0,0.353
81211,10,0,0.58
81211,0,0,0.398
81211,10,1,0.858
81211,5,0,0.625
81211,10,1,0.653
81211,10,1,1.016
81211,10,1,0.764
81211,5,1,0.681
81211,10,0,0.693
81211,10,1,0.853
81211,10,0,0.839
81211,40,1,0.669
81211,40,1,0.67
81211,40,1,0.603
81211,10,1,1.656
81211,0,0,0.859
81211,10,0,0.369
81211,0,1,0.634
81211,10,0,0.826
81211,10,1,0.537
81211,10,1,1.029
81211,0,0,0.774
81211,5,1,0.323
81211,0,1,0.841
81211,40,1,0.579
81211,5,0,0.931
81211,40,1,0.652
81211,5,1,0.801
81211,5,0,0.55
81211,5,1,0.575
81211,5,1,0.542
81211,0,1,0.828
81211,0,1,0.949
81211,10,1,1.156
81211,40,1,0.592
81211,10,1,0.679
81211,0,0,0.821
81211,0,1,0.41
81211,10,1,0.706
81211,5,0,0.591
81211,40,1,0.578
81211,0,0,0.859
81211,5,1,0.329
81211,0,1,0.853
81211,40,1,0.704
81211,10,1,0.924
81211,5,1,1.114
81211,5,1,0.904
81211,10,1,1.051
81211,10,1,0.821
81211,40,1,0.809
81211,0,0,1.026
81211,40,1,0.53
81211,10,0,0.901
81211,10,1,0.528
81211,10,1,0.901
81211,40,1,0.896
81211,5,1,0.924
81211,5,1,1.056
81211,5,1,1.035
81211,5,0,0.914
81211,10,1,0.49
81211,40,1,0.679
81211,5,0,1.082
81211,10,1,0.744
81211,40,1,0.663
81211,5,1,0.798
81211,0,1,0.666
81211,10,1,0.683
81211,10,1,0.743
81211,40,0,0.732
81211,5,0,0.525
81211,40,1,0.782
81211,10,1,0.668
81211,40,1,0.663
81211,5,1,0.655
81211,5,1,0.668
81211,10,1,0.542
81211,40,1,0.838
81211,40,1,0.574
81211,5,1,0.95
81211,10,1,0.541
81211,10,0,0.749
81211,40,1,0.65
81211,40,1,0.604
81211,10,0,0.958
81211,40,1,0.536
81211,5,0,0.639
81211,5,1,0.515
81211,0,1,0.641
81211,40,1,0.632
81211,0,0,0.657
81211,0,1,0.624
81211,10,1,0.825
81211,40,1,0.635
81211,40,1,0.628
81211,40,1,0.583
81211,0,1,0.805
81211,5,0,0.734
81211,0,1,0.391
81211,5,0,0.606
81211,10,1,0.933
81211,0,1,0.592
81211,0,1,0.608
81211,10,1,0.928
81211,40,1,0.936
81211,10,1,0.891
81211,0,1,0.91
81211,40,1,0.734
81211,5,1,0.782
81211,10,1,0.791
81211,0,1,0.693
81211,5,1,0.624
81211,10,1,0.628
81211,40,1,0.782
81211,0,1,0.837
81211,40,1,0.703
81211,10,1,0.964
81211,40,1,0.687
81211,40,1,0.572
81211,10,1,1.244
81211,5,0,0.827
81211,0,1,0.899
81211,5,1,0.75
81211,10,0,1.013
81211,0,0,0.378
81211,40,1,0.79
81211,10,0,1.237
81211,5,0,0.811
81211,40,1,0.711
81211,40,1,0.538
81211,0,0,0.623
81211,5,0,0.442
81211,5,0,0.633
81211,10,1,0.933
81211,40,1,0.643
81211,10,1,0.684
81211,5,1,0.757
81211,0,1,0.791
81211,10,1,0.742
81211,5,0,0.653
81211,0,0,0.63
81211,0,0,0.53
81211,0,0,0.745
81211,0,1,0.541
81211,0,0,0.879
81211,40,1,0.406
81211,5,0,0.694
81211,0,1,0.34
81211,0,0,0.539
81211,0,1,0.331
81211,10,1,0.658
81211,5,1,0.803
81211,40,1,0.552
81211,10,1,0.666
81211,0,1,0.876
81211,10,1,0.647
81211,40,1,0.656
81211,5,1,0.806
81211,0,1,0.777
81211,40,1,1.059
81211,5,1,0.79
81211,10,1,0.718
81211,0,0,0.569
81211,10,0,0.638
81211,0,1,0.339
81211,0,1,0.793
81211,0,1,0.984
81211,40,1,0.838
81211,0,1,0.679
81211,5,1,0.755
81211,5,1,0.627
81211,0,0,0.596
81211,10,1,0.759
81211,0,1,0.486
81211,5,1,0.846
81211,0,1,0.904
81211,0,1,0.718
81211,10,1,0.482
81211,5,1,0.525
81211,40,1,0.482
81211,0,0,0.854
81211,40,0,0.309
81211,10,1,0.418
81211,0,1,0.707
81211,40,1,0.727
81211,0,0,0.909
81211,10,0,0.498
81211,40,1,0.633
81211,10,1,0.858
81211,5,0,0.958
81211,10,1,0.674
81211,0,1,0.887
81211,40,1,0.728
81211,0,1,1.07
81211,10,1,0.762
81211,0,1,0.873
81211,40,1,0.748
81211,0,0,0.89
81211,5,0,0.496
81211,5,1,0.695
81211,10,0,0.898
81211,40,1,0.721
81211,10,1,0.853
81211,0,0,0.772
81211,40,1,0.572
81211,5,0,0.82
81211,10,0,0.864
81211,40,1,0.76
81211,40,1,0.659
81211,5,0,0.813
81211,10,1,0.434
81211,10,1,0.916
81211,0,1,0.785
81211,40,1,0.728
81211,10,0,1.066
81211,40,0,0.461
81211,10,0,0.691
81211,0,1,0.577
81211,5,1,0.791
81211,40,1,0.768
81211,0,1,0.913
81211,10,1,0.912
81211,40,1,0.559
81211,0,1,0.704
81211,5,0,0.675
81211,10,0,0.377
81211,10,1,0.355
81211,10,1,0.873
81211,40,1,0.703
81211,0,1,6.308
81211,0,0,3.868
81211,5,1,2.115
81211,5,1,0.942
81211,10,0,1.116
81211,5,0,0.409
81211,0,1,0.408
81211,5,0,1.921
81211,0,1,1.174
81211,40,1,1.222
81211,10,0,0.99
81211,10,0,1.319
81211,0,1,0.503
81211,0,0,1.037
81211,0,1,0.324
81211,5,1,0.804
81211,40,0,0.623
81211,0,1,0.892
81211,10,1,6.085
81211,5,1,1.959
81211,10,1,2.008
81211,5,0,3.446
81211,5,0,4.571
81211,10,1,3.771
81211,0,1,3.124
81211,10,0,2.062
81211,5,0,1.131
81211,40,1,0.981
81211,5,1,3.549
81211,40,1,8.07
81211,10,1,2.616
81211,10,1,1.128
81211,40,1,1.15
81211,5,1,2.255
81211,10,1,1.173
81211,10,1,0.982
81211,10,1,6.469
81211,10,1,2.51
81211,0,1,2.363
81211,40,1,0.848
81211,0,0,7.873
81229,40,1,1.261
81229,5,0,4.247
81229,0,1,5.788
81229,10,1,1.289
81229,10,1,1.745
81229,10,1,1.338
81229,0,1,2.833
81229,5,0,4.772
81229,5,1,1.296
81229,5,1,1.419
81229,5,0,2.171
81229,10,1,2.631
81229,40,1,0.935
81229,0,1,2.797
81229,0,1,2.882
81229,40,1,0.925
81229,5,1,1.061
81229,40,1,1.417
81229,40,1,0.627
